duration,protocol_type,service,src_bytes,dst_bytes,count,srv_count,same_srv_rate,label,attack_type
0,tcp,http,297,2507,4,4,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,137,19,0.14,1,dos
0,tcp,supdup,0,0,206,17,0.08,1,dos
0,udp,domain_u,43,43,221,222,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,235,1341,2,5,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,icmp,ecr_i,30,0,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,21,1.0,1,probe
0,tcp,private,0,0,145,6,0.04,1,dos
0,tcp,http,198,10462,4,19,1.0,0,normal
0,tcp,smtp,1198,329,1,1,1.0,0,normal
0,tcp,http,201,594,1,1,1.0,0,normal
1,tcp,smtp,764,332,1,2,1.0,0,normal
0,tcp,http,195,3197,13,16,1.0,0,normal
0,tcp,http,216,1735,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,32,1.0,1,probe
0,udp,domain_u,43,135,279,278,1.0,0,normal
0,tcp,Z39_50,0,0,260,15,0.06,1,dos
4946,udp,other,147,105,1,1,1.0,0,normal
0,udp,domain_u,44,44,130,196,1.0,0,normal
0,udp,private,105,146,1,1,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,173,21900,1,1,1.0,0,normal
0,tcp,http,231,867,17,18,1.0,0,normal
0,tcp,http,246,11889,6,6,1.0,0,normal
0,tcp,smtp,1361,328,1,2,1.0,0,normal
34,tcp,smtp,11521,1384,1,3,1.0,0,normal
0,tcp,private,0,0,137,8,0.06,1,dos
0,udp,domain_u,45,128,269,268,1.0,0,normal
0,tcp,smtp,1007,335,2,1,0.5,0,normal
0,tcp,private,0,0,122,3,0.02,1,dos
0,icmp,eco_i,8,0,1,51,1.0,1,probe
1,tcp,smtp,2106,365,1,3,1.0,0,normal
84,tcp,telnet,182,55408,1,1,1.0,0,normal
0,tcp,ftp_data,172,0,1,1,1.0,0,normal
0,tcp,http,279,2961,11,21,1.0,0,normal
0,tcp,efs,0,0,137,20,0.15,1,dos
0,tcp,http,340,2613,1,1,1.0,0,normal
0,tcp,netstat,0,0,125,4,0.03,1,dos
0,udp,domain_u,42,42,15,25,1.0,0,normal
0,tcp,private,0,0,98,7,0.07,1,dos
0,tcp,private,0,0,251,3,0.01,1,dos
0,tcp,Z39_50,0,0,247,25,0.1,1,dos
0,udp,domain_u,46,46,79,159,0.99,0,normal
5,tcp,smtp,2362,361,1,2,1.0,0,normal
0,tcp,private,0,0,400,1,0.0,1,probe
0,icmp,eco_i,8,0,1,37,1.0,1,probe
0,tcp,private,0,0,162,12,0.07,1,dos
0,tcp,smtp,0,0,13,13,1.0,1,dos
0,udp,other,147,0,5,1,0.2,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,0,0,36,15,0.42,1,dos
0,tcp,ftp_data,0,0,138,2,0.01,1,dos
0,tcp,private,0,0,271,7,0.03,1,dos
9597,udp,other,147,105,6,2,0.33,0,normal
0,tcp,http,241,285,2,4,1.0,0,normal
0,tcp,netstat,0,0,248,1,0.0,1,dos
0,tcp,private,0,0,131,10,0.08,1,dos
2,tcp,smtp,926,335,1,2,1.0,0,normal
0,tcp,whois,0,0,139,8,0.06,1,dos
0,tcp,uucp,0,0,15,5,0.33,1,dos
0,tcp,auth,9,38,2,1,0.5,0,normal
0,tcp,courier,0,0,114,19,0.17,1,dos
0,udp,domain_u,44,125,64,144,1.0,0,normal
0,tcp,Z39_50,0,0,262,17,0.06,1,dos
0,tcp,http,275,337,1,1,1.0,0,normal
0,tcp,ftp_data,3909,0,4,4,1.0,0,normal
0,tcp,http,251,2741,17,17,1.0,0,normal
0,tcp,uucp_path,0,0,295,16,0.05,1,dos
0,tcp,private,0,0,254,7,0.03,1,dos
0,tcp,http,275,560,10,10,1.0,0,normal
0,tcp,uucp_path,0,0,267,16,0.06,1,dos
0,tcp,private,0,0,68,11,0.16,1,dos
21,tcp,ftp,239,774,1,1,1.0,0,normal
0,tcp,ftp_data,59,0,11,11,1.0,0,normal
0,tcp,private,0,0,206,10,0.05,1,dos
38294,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,csnet_ns,0,0,284,10,0.04,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,281,755,4,29,1.0,0,normal
0,tcp,http,348,2350,5,26,1.0,0,normal
0,tcp,http,342,2153,9,29,1.0,0,normal
0,tcp,http,307,10687,2,9,1.0,0,normal
0,tcp,http,54540,8314,1,1,1.0,1,dos
0,tcp,http,286,788,12,38,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,146,13,0.09,1,dos
0,tcp,supdup,0,0,113,4,0.04,1,dos
2,tcp,time,0,4,1,1,1.0,0,normal
0,udp,domain_u,36,0,5,5,1.0,0,normal
0,tcp,http,178,8190,1,4,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp,1205,2447,1,1,1.0,1,r2l
0,tcp,http,236,2342,11,11,1.0,0,normal
0,tcp,http,0,0,270,17,0.06,1,dos
0,tcp,private,0,0,239,6,0.03,1,dos
0,tcp,http,283,4173,18,18,1.0,0,normal
0,tcp,domain,0,0,1,1,1.0,1,probe
0,tcp,http,237,2242,2,3,1.0,0,normal
0,tcp,other,3888,0,11,1,0.09,0,normal
1,tcp,ftp,1243,2451,1,1,1.0,1,r2l
0,tcp,mtp,0,0,138,12,0.09,1,dos
0,tcp,http,297,738,8,21,1.0,0,normal
0,tcp,private,0,0,179,5,0.03,1,dos
0,udp,domain_u,45,134,10,10,1.0,0,normal
0,tcp,http,317,1484,1,44,1.0,0,normal
1,tcp,smtp,1672,365,1,4,1.0,0,normal
0,tcp,http,218,327,7,33,1.0,0,normal
0,tcp,ftp_data,59,0,13,13,1.0,0,normal
0,tcp,other,0,0,344,1,0.0,1,probe
0,tcp,http,321,3186,7,7,1.0,0,normal
0,tcp,ssh,0,0,19,1,0.05,1,probe
0,tcp,private,0,0,224,17,0.08,1,dos
0,tcp,http,170,3687,1,1,1.0,0,normal
0,tcp,http,227,6477,2,2,1.0,0,normal
0,tcp,daytime,0,0,234,8,0.03,1,dos
6070,udp,other,145,105,3,2,0.67,0,normal
0,tcp,bgp,0,0,252,9,0.04,1,dos
0,tcp,private,0,0,187,2,0.01,1,dos
0,tcp,http,362,8052,2,2,1.0,0,normal
0,tcp,http,278,5651,8,8,1.0,0,normal
0,tcp,ftp_data,641,0,1,1,1.0,0,normal
0,tcp,domain,0,0,110,10,0.09,1,dos
0,icmp,ecr_i,1032,0,448,448,1.0,1,dos
0,tcp,time,0,0,254,3,0.01,1,dos
0,tcp,private,0,0,116,9,0.08,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,http,346,3085,5,5,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,icmp,ecr_i,1032,0,379,379,1.0,1,dos
0,tcp,private,0,0,223,15,0.07,1,dos
0,udp,domain_u,32,94,4,4,1.0,0,normal
0,tcp,http,242,331,3,3,1.0,0,normal
0,tcp,smtp,685,330,1,2,1.0,0,normal
0,udp,domain_u,46,131,127,207,1.0,0,normal
0,udp,domain_u,44,129,67,147,1.0,0,normal
0,udp,domain_u,46,134,68,146,1.0,0,normal
0,tcp,private,0,0,148,5,0.03,1,dos
0,tcp,http,54540,8314,4,4,1.0,1,dos
0,tcp,private,0,0,143,14,0.1,1,dos
0,udp,private,1,0,9,9,1.0,1,probe
0,tcp,private,0,0,219,13,0.06,1,dos
0,tcp,ftp_data,334,0,1,1,1.0,1,r2l
0,udp,domain_u,46,72,138,138,1.0,0,normal
0,udp,domain_u,44,135,99,178,1.0,0,normal
0,tcp,http,292,27919,2,2,1.0,0,normal
2,tcp,smtp,11981,1436,1,1,1.0,0,normal
0,tcp,supdup,0,0,119,10,0.08,1,dos
7969,tcp,IRC,1305,5215,1,1,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,1,probe
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,http,326,276,2,3,1.0,0,normal
0,tcp,http,303,545,8,9,1.0,0,normal
0,tcp,private,0,0,279,14,0.05,1,dos
1,tcp,smtp,1523,286,1,1,1.0,0,normal
0,tcp,http,208,1314,2,2,1.0,0,normal
0,tcp,nnsp,0,0,111,1,0.01,1,dos
0,udp,domain_u,46,132,153,233,1.0,0,normal
0,tcp,shell,0,0,17,11,0.65,1,dos
0,tcp,http,0,0,48,16,0.33,1,dos
7,tcp,time,0,4,1,1,1.0,0,normal
0,tcp,klogin,0,0,127,11,0.09,1,dos
0,tcp,finger,8,138,1,1,1.0,0,normal
0,tcp,http,217,458,8,10,1.0,0,normal
0,tcp,auth,9,34,1,1,1.0,0,normal
0,tcp,http,368,789,1,31,1.0,0,normal
0,tcp,private,0,0,238,18,0.08,1,dos
0,tcp,http,312,285,18,18,1.0,0,normal
0,udp,domain_u,43,134,72,150,1.0,0,normal
0,tcp,whois,0,0,269,17,0.06,1,dos
0,tcp,http,260,0,2,2,1.0,0,normal
0,tcp,private,0,0,180,7,0.04,1,dos
0,tcp,http,336,809,33,33,1.0,0,normal
0,tcp,ftp_data,245,0,2,2,1.0,0,normal
0,tcp,http,301,4210,2,2,1.0,0,normal
0,tcp,private,0,0,115,6,0.05,1,dos
0,tcp,ctf,0,0,231,16,0.07,1,dos
0,tcp,http,233,1380,3,3,1.0,0,normal
0,tcp,http,207,955,18,18,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,137,12,0.09,1,dos
0,tcp,smtp,1532,406,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,46,1.0,1,probe
0,tcp,http,329,624,8,9,1.0,0,normal
0,tcp,hostnames,0,0,266,4,0.02,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,udp,private,1,0,139,119,0.86,1,probe
0,tcp,uucp,0,0,120,9,0.08,1,dos
0,tcp,ftp_data,4316,0,6,6,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
1,tcp,smtp,743,359,1,2,1.0,0,normal
0,tcp,nnsp,0,0,145,15,0.1,1,dos
0,tcp,http,279,1928,18,22,1.0,0,normal
2,tcp,ftp_data,2194619,0,3,3,1.0,0,normal
0,tcp,login,0,0,137,5,0.04,1,dos
47,tcp,telnet,120,8826,2,1,0.5,0,normal
0,tcp,telnet,0,0,78,19,0.24,1,dos
0,udp,private,28,0,66,66,1.0,1,dos
0,tcp,http,323,1215,17,17,1.0,0,normal
0,tcp,netbios_ssn,0,0,286,21,0.07,1,dos
0,tcp,netstat,0,0,111,18,0.16,1,dos
0,tcp,exec,0,0,140,20,0.14,1,dos
0,tcp,http,230,25753,1,1,1.0,0,normal
0,udp,domain_u,43,129,72,150,1.0,0,normal
0,tcp,http,256,6717,21,21,1.0,0,normal
0,udp,domain_u,45,133,297,297,1.0,0,normal
0,tcp,finger,0,0,254,5,0.02,1,dos
4,tcp,smtp,721,329,1,2,1.0,0,normal
0,tcp,private,0,0,242,8,0.03,1,dos
0,tcp,private,0,0,119,17,0.14,1,dos
0,tcp,http,215,309,9,9,1.0,0,normal
0,tcp,ctf,0,0,281,6,0.02,1,dos
0,tcp,http,293,313,14,21,1.0,0,normal
0,tcp,link,0,0,267,19,0.07,1,dos
7,tcp,smtp,862,332,1,1,1.0,0,normal
0,tcp,ftp_data,0,0,22,4,0.18,1,dos
0,tcp,sunrpc,0,0,296,20,0.07,1,dos
0,tcp,http,304,1309,5,6,1.0,0,normal
0,tcp,private,0,0,289,4,0.01,1,dos
0,tcp,uucp_path,0,0,127,12,0.09,1,dos
0,tcp,hostnames,0,0,283,19,0.07,1,dos
0,tcp,http,283,305,24,25,1.0,0,normal
0,tcp,http,223,169,5,6,1.0,0,normal
0,tcp,http,225,590,2,2,1.0,0,normal
0,tcp,http,248,1601,15,37,1.0,0,normal
0,tcp,private,0,0,500,1,0.0,1,probe
0,tcp,ssh,0,0,121,11,0.09,1,dos
0,icmp,eco_i,18,0,1,1,1.0,1,probe
2670,tcp,telnet,176,13070,1,1,1.0,0,normal
0,tcp,http,281,2170,12,12,1.0,0,normal
0,tcp,http,301,871,24,24,1.0,0,normal
2,tcp,ftp_data,2194619,0,1,1,1.0,0,normal
0,tcp,smtp,1187,332,1,1,1.0,0,normal
0,tcp,private,0,0,157,19,0.12,1,dos
0,tcp,private,0,0,102,3,0.03,1,dos
0,tcp,bgp,0,0,247,4,0.02,1,dos
0,tcp,http,209,2552,6,8,1.0,0,normal
0,tcp,http,233,7501,14,14,1.0,0,normal
0,tcp,http,182,28344,9,9,1.0,0,normal
0,tcp,private,0,0,249,11,0.04,1,dos
0,tcp,other,0,0,511,1,0.0,1,probe
0,tcp,private,0,0,173,15,0.09,1,dos
0,tcp,http,266,486,2,2,1.0,0,normal
0,icmp,eco_i,8,0,1,41,1.0,1,probe
0,tcp,exec,0,0,145,1,0.01,1,dos
0,tcp,private,0,0,86,20,0.23,1,dos
0,tcp,http,326,5202,6,6,1.0,0,normal
0,tcp,other,16787,0,9,1,0.11,0,normal
0,tcp,http,217,1885,9,10,1.0,0,normal
0,tcp,mtp,0,0,226,24,0.11,1,dos
0,tcp,http,286,1854,15,20,1.0,0,normal
33,tcp,telnet,127,12525,1,1,1.0,0,normal
0,tcp,private,0,0,213,9,0.04,1,dos
4,tcp,smtp,924,330,1,2,1.0,0,normal
0,tcp,private,0,0,67,5,0.07,1,dos
0,tcp,http,337,282,3,3,1.0,0,normal
0,tcp,http,208,20499,3,25,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,private,0,0,264,6,0.02,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,101,10,0.1,1,dos
0,tcp,ftp_data,0,0,247,19,0.08,1,dos
0,tcp,http,163,20180,1,1,1.0,0,normal
0,tcp,http,301,313,16,18,1.0,0,normal
0,tcp,http,301,3276,18,18,1.0,0,normal
0,tcp,whois,0,0,1,1,1.0,1,probe
0,icmp,ecr_i,1480,0,10,10,1.0,1,dos
0,tcp,domain,0,0,295,5,0.02,1,dos
0,tcp,nntp,0,0,127,1,0.01,1,dos
0,tcp,private,0,0,84,20,0.24,1,dos
0,tcp,telnet,0,0,46,10,0.22,1,dos
0,udp,other,516,4,219,219,1.0,0,normal
0,udp,domain_u,44,44,193,192,0.99,0,normal
0,icmp,ecr_i,1032,0,127,127,1.0,1,dos
0,icmp,eco_i,8,0,1,6,1.0,1,probe
0,tcp,http,215,1278,10,11,1.0,0,normal
0,tcp,http,208,1371,61,64,1.0,0,normal
0,tcp,private,0,0,109,8,0.07,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,courier,0,0,123,18,0.15,1,dos
0,tcp,http,244,10757,1,17,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,http,232,2239,5,5,1.0,0,normal
0,tcp,private,0,0,217,2,0.01,1,dos
0,tcp,http,226,982,3,9,1.0,0,normal
0,tcp,http,229,171,27,27,1.0,0,normal
0,tcp,finger,0,0,284,8,0.03,1,dos
0,tcp,ftp_data,40494,0,10,10,1.0,0,normal
0,udp,domain_u,45,130,161,161,1.0,0,normal
0,tcp,smtp,2248,0,1,1,1.0,0,normal
6165,udp,other,147,105,6,2,0.33,0,normal
0,tcp,telnet,0,0,66,15,0.23,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,394,7896,12,12,1.0,0,normal
0,tcp,http,226,360,6,8,1.0,0,normal
10121,tcp,ftp,980,2191,1,1,1.0,1,r2l
0,tcp,http,238,10378,15,15,1.0,0,normal
0,tcp,private,0,0,195,3,0.02,1,dos
256,tcp,http,263,281,1,2,1.0,0,normal
0,icmp,eco_i,8,0,1,33,1.0,1,probe
0,tcp,private,0,0,133,12,0.09,1,dos
0,tcp,http,222,1378,6,42,1.0,0,normal
0,tcp,http,297,260,12,12,1.0,0,normal
0,icmp,tim_i,564,0,1,1,1.0,1,dos
0,tcp,private,0,0,203,3,0.01,1,dos
0,tcp,http,208,2067,10,26,1.0,0,normal
0,tcp,http,339,381,1,49,1.0,0,normal
0,tcp,login,0,0,2,2,1.0,1,dos
0,tcp,uucp_path,0,0,185,20,0.11,1,dos
0,tcp,time,0,0,280,20,0.07,1,dos
0,tcp,ftp_data,383,0,2,2,1.0,0,normal
0,udp,domain_u,45,132,69,147,1.0,0,normal
0,tcp,imap4,0,0,275,16,0.06,1,dos
0,tcp,hostnames,0,0,300,20,0.07,1,dos
0,tcp,private,0,0,130,2,0.02,1,dos
21,tcp,ftp,238,772,1,1,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp_data,59,0,18,18,1.0,0,normal
0,tcp,ldap,0,0,51,14,0.27,1,dos
0,tcp,systat,0,0,266,4,0.02,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,http,258,898,9,9,1.0,0,normal
0,udp,domain_u,33,0,1,2,1.0,0,normal
0,tcp,private,0,0,112,19,0.17,1,dos
0,tcp,http,174,1994,4,9,1.0,0,normal
0,tcp,private,0,0,144,15,0.1,1,dos
0,tcp,http,380,1973,33,33,1.0,0,normal
0,udp,domain_u,41,124,315,314,1.0,0,normal
0,tcp,http,203,749,3,8,1.0,0,normal
0,tcp,http,296,781,12,13,1.0,0,normal
0,tcp,private,0,0,13,10,0.77,1,dos
0,tcp,private,0,0,117,16,0.14,1,dos
37874,tcp,private,1,0,2,2,1.0,1,probe
0,udp,domain_u,44,85,320,319,1.0,0,normal
0,tcp,ftp_data,334,0,2,2,1.0,1,r2l
0,tcp,kshell,0,0,102,1,0.01,1,dos
0,tcp,http,271,10757,1,3,1.0,0,normal
0,tcp,private,0,0,137,8,0.06,1,dos
0,tcp,other,0,0,510,1,0.0,1,probe
0,tcp,ftp_data,740,0,2,2,1.0,0,normal
0,udp,private,1,0,136,126,0.93,1,probe
0,tcp,ftp_data,3676,0,1,1,1.0,0,normal
0,tcp,http,255,285,6,7,1.0,0,normal
0,tcp,login,0,0,32,14,0.44,1,dos
0,tcp,uucp_path,0,0,261,6,0.02,1,dos
0,udp,domain_u,44,136,72,153,1.0,0,normal
0,tcp,http,220,9768,14,16,1.0,0,normal
0,tcp,echo,0,0,244,4,0.02,1,dos
0,tcp,courier,0,0,111,3,0.03,1,dos
0,tcp,http,259,3917,1,1,1.0,0,normal
0,tcp,ftp_data,1830,0,5,5,1.0,0,normal
0,tcp,http,300,25453,3,3,1.0,0,normal
0,tcp,Z39_50,0,0,244,4,0.02,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,ctf,0,0,126,17,0.13,1,dos
0,tcp,private,0,0,180,22,0.12,1,dos
0,tcp,netbios_ssn,0,0,129,4,0.03,1,dos
0,udp,private,105,147,1,1,1.0,0,normal
0,tcp,http,169,364,1,1,1.0,0,normal
0,tcp,http,249,2311,16,16,1.0,0,normal
1,tcp,smtp,726,337,1,2,1.0,0,normal
27,tcp,ftp,365,1181,1,1,1.0,0,normal
0,tcp,http,354,19140,7,15,1.0,0,normal
28,tcp,ftp,333,1072,1,1,1.0,0,normal
0,tcp,sunrpc,0,0,274,3,0.01,1,dos
0,udp,domain_u,45,138,64,144,0.98,0,normal
0,tcp,private,0,0,2,1,0.5,1,probe
0,icmp,ecr_i,1032,0,2,2,1.0,1,dos
0,udp,domain_u,33,0,1,6,1.0,0,normal
0,tcp,imap4,0,0,212,12,0.06,1,dos
0,tcp,imap4,0,0,230,12,0.05,1,dos
0,udp,domain_u,46,129,31,246,1.0,0,normal
0,tcp,daytime,0,0,270,6,0.02,1,dos
0,tcp,auth,0,0,21,8,0.38,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,exec,0,0,131,9,0.07,1,dos
0,tcp,http,250,5640,18,18,1.0,0,normal
0,tcp,smtp,1232,366,1,1,1.0,0,normal
0,tcp,http,266,529,1,6,1.0,0,normal
0,tcp,ftp_data,1556,0,18,18,1.0,0,normal
3915,udp,other,146,105,1,1,1.0,0,normal
0,icmp,ecr_i,520,0,420,420,1.0,1,dos
0,tcp,private,0,0,234,8,0.03,1,dos
0,tcp,time,0,0,267,20,0.07,1,dos
0,tcp,http,193,8441,10,32,1.0,0,normal
0,tcp,http,322,1556,12,12,1.0,0,normal
0,tcp,imap4,0,0,170,4,0.02,1,dos
0,tcp,auth,0,0,269,13,0.05,1,dos
0,tcp,http,244,390,26,26,1.0,0,normal
0,tcp,finger,0,0,63,16,0.25,1,dos
0,tcp,klogin,0,0,27,22,0.81,1,dos
0,tcp,ftp_data,0,0,282,18,0.06,1,dos
0,tcp,http,144,37654,1,1,1.0,0,normal
0,tcp,http,320,520,23,43,1.0,0,normal
0,tcp,csnet_ns,0,0,111,13,0.12,1,dos
0,tcp,private,0,0,103,1,0.01,1,probe
0,tcp,private,0,0,265,20,0.08,1,dos
0,tcp,ftp_data,748,0,1,1,1.0,0,normal
0,tcp,http,308,368,5,6,1.0,0,normal
0,tcp,hostnames,0,0,284,14,0.05,1,dos
0,tcp,private,0,0,197,1,0.01,1,dos
0,tcp,http,233,6952,2,2,1.0,0,normal
0,tcp,ftp_data,0,0,129,15,0.12,1,dos
0,udp,domain_u,32,0,1,2,1.0,0,normal
0,tcp,http,187,784,5,17,1.0,0,normal
0,tcp,private,0,0,130,5,0.04,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,udp,other,516,4,497,497,1.0,0,normal
0,tcp,systat,0,0,296,19,0.06,1,dos
0,tcp,private,0,0,249,23,0.09,1,dos
0,tcp,auth,0,0,200,10,0.05,1,dos
0,udp,domain_u,44,124,36,107,1.0,0,normal
0,tcp,netbios_ssn,0,0,65,7,0.11,1,dos
0,tcp,private,0,0,101,1,0.01,1,dos
2,tcp,ftp_data,2194619,0,2,2,1.0,0,normal
0,tcp,telnet,0,0,142,14,0.1,1,dos
0,tcp,sunrpc,0,0,296,19,0.06,1,dos
0,tcp,http,298,2885,4,4,1.0,0,normal
0,tcp,klogin,0,0,110,5,0.05,1,dos
0,tcp,private,0,0,111,20,0.18,1,dos
0,tcp,private,0,0,276,10,0.04,1,dos
0,tcp,supdup,0,0,206,2,0.01,1,dos
0,tcp,http,340,762,7,7,1.0,0,normal
0,tcp,private,0,0,134,8,0.06,1,dos
0,tcp,http,358,1272,16,21,1.0,0,normal
0,udp,domain_u,45,80,123,123,1.0,0,normal
0,udp,domain_u,128,44,244,243,1.0,0,normal
0,tcp,http_443,0,0,88,10,0.11,1,dos
17125,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,bgp,0,0,259,11,0.04,1,dos
0,udp,domain_u,42,42,197,197,1.0,0,normal
0,tcp,private,0,0,103,1,0.01,1,probe
0,tcp,nntp,0,0,225,7,0.03,1,dos
0,tcp,http,312,839,5,7,1.0,0,normal
20,tcp,ftp,230,768,1,1,1.0,0,normal
0,tcp,other,0,0,352,1,0.0,1,probe
0,tcp,http,199,354,23,23,1.0,0,normal
0,tcp,private,0,0,244,2,0.01,1,dos
0,tcp,finger,0,0,16,8,0.5,1,dos
0,tcp,http,301,1691,13,13,1.0,0,normal
0,tcp,private,0,0,116,7,0.06,1,dos
0,tcp,discard,0,0,9,2,0.22,1,dos
4521,tcp,other,1,0,2,2,1.0,1,probe
0,icmp,eco_i,8,0,1,34,1.0,1,probe
0,tcp,http,217,301,23,63,1.0,0,normal
0,tcp,http,209,770,12,12,1.0,0,normal
0,tcp,http,216,1185,15,30,1.0,0,normal
0,tcp,other,59,0,3,1,0.33,0,normal
13598,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,smtp,1698,390,1,1,1.0,0,normal
0,tcp,http,269,8921,1,1,1.0,0,normal
5,tcp,csnet_ns,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,146,17,0.12,1,dos
0,udp,private,28,0,43,43,1.0,1,dos
0,tcp,http,217,5575,36,36,1.0,0,normal
0,tcp,http,217,1065,3,5,1.0,0,normal
0,tcp,http,286,27280,2,3,1.0,0,normal
0,icmp,eco_i,8,0,1,17,1.0,1,probe
0,tcp,ftp_data,383,0,2,2,1.0,0,normal
0,tcp,private,0,0,224,8,0.04,1,dos
0,tcp,http,226,406,5,7,1.0,0,normal
0,tcp,http,220,1528,14,14,1.0,0,normal
0,tcp,http,54540,8314,4,4,1.0,1,dos
0,tcp,echo,0,0,217,2,0.01,1,dos
0,tcp,http,318,798,8,9,1.0,0,normal
0,tcp,http,0,0,179,10,0.06,1,dos
0,tcp,private,0,0,258,15,0.06,1,dos
0,tcp,http,228,2524,18,18,1.0,0,normal
0,tcp,http,235,1046,5,5,1.0,0,normal
11565,tcp,telnet,565,111864,1,1,1.0,0,normal
0,tcp,ftp_data,748,0,1,1,1.0,0,normal
0,tcp,smtp,1384,331,1,1,1.0,0,normal
0,tcp,ftp_data,5891,0,1,1,1.0,0,normal
0,tcp,http,182,35916,1,1,1.0,0,normal
0,tcp,bgp,0,0,238,19,0.08,1,dos
0,icmp,eco_i,8,0,1,31,1.0,1,probe
0,udp,domain_u,45,45,214,214,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp_data,0,0,229,20,0.09,1,dos
0,udp,domain_u,44,78,321,321,1.0,0,normal
0,icmp,eco_i,8,0,1,2,1.0,1,probe
30458,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,finger,0,0,20,8,0.4,1,dos
0,tcp,http,283,769,7,8,1.0,0,normal
0,tcp,whois,0,0,248,19,0.08,1,dos
0,tcp,http,138,43803,1,1,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,370,288,2,6,1.0,0,normal
0,icmp,ecr_i,1032,0,488,488,1.0,1,dos
0,tcp,http,221,725,11,12,1.0,0,normal
0,tcp,http,265,608,1,1,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,hostnames,0,0,246,1,0.0,1,dos
0,icmp,ecr_i,520,0,284,284,1.0,1,dos
0,tcp,netstat,0,0,111,4,0.04,1,dos
0,tcp,ftp_data,95,0,2,2,1.0,0,normal
0,tcp,http,255,255,2,2,1.0,0,normal
0,tcp,ftp_data,641,0,2,20,1.0,0,normal
0,icmp,urp_i,78,0,27,5,0.19,0,normal
0,tcp,http,161,9534,1,1,1.0,0,normal
0,tcp,auth,0,0,201,1,0.0,1,dos
0,tcp,private,0,0,99,1,0.01,1,probe
0,udp,domain_u,45,134,41,85,1.0,0,normal
0,tcp,iso_tsap,0,0,231,2,0.01,1,dos
0,tcp,http,330,1749,5,5,1.0,0,normal
0,icmp,urp_i,78,0,27,4,0.15,0,normal
0,tcp,telnet,224,2776333,1,1,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,efs,0,0,130,3,0.02,1,dos
0,tcp,smtp,2701,281,2,2,0.5,0,normal
0,tcp,http,308,3222,3,3,1.0,0,normal
0,tcp,http,343,192,19,19,1.0,0,normal
0,udp,domain_u,43,107,3,7,1.0,0,normal
605,tcp,telnet,440,13135,1,1,1.0,0,normal
0,udp,private,28,0,32,32,1.0,1,dos
0,tcp,http,194,539,4,5,1.0,0,normal
0,tcp,http,209,803,17,18,1.0,0,normal
0,udp,domain_u,46,129,87,167,1.0,0,normal
0,tcp,http,207,354,31,38,1.0,0,normal
0,icmp,eco_i,8,0,1,47,1.0,1,probe
0,tcp,http,214,2325,6,7,1.0,0,normal
0,icmp,eco_i,8,0,1,10,1.0,1,probe
0,tcp,ftp_data,373,0,9,9,1.0,0,normal
